$KEY used	id	name	category	type	attribute	random_spawn	image	fang_item_id	level	hp	attack	defense	exp	thinking_type_id	move_type	sight_type	sight_type_num	skill_on_attack	speed	no_attack_twice	option	skill_prob	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	promote_id	depromote_id	rare_id	animation_id	show_library	show_hitpoint_gauge	desc	spec	flavor	
〇	4014	マーガレット	商人系	npc	marchant		611		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(shop_item_set_id: 9, shop_count: 5, shop_count_rand: 2,shop_special_count: 1,shop_special_count_rand: 2)											NoMessage	on_talked()	(self(), none, [open_shop()])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	アイテムの売買を行う事が出来る	NPC	##未使用							
〇	4015	ルルティエ	商人系	npc	marchant		566		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(shop_item_set_id: 10, shop_count: 5, shop_count_rand: 2,shop_special_count: 1,shop_special_count_rand: 2)											NoMessage	on_talked()	(self(), none, [open_shop()])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	アイテムの売買を行う事が出来る	NPC	##未使用							
〇	4016	マルタ・ポーロ	商人系	npc	marchant		687		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(shop_item_set_id: 11, shop_count: 5, shop_count_rand: 2,shop_special_count: 1,shop_special_count_rand: 2)											NoMessage	on_talked()	(self(), none, [open_shop()])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	アイテムの売買を行う事が出来る	NPC	##未使用							
〇	4017	ルルティエ	商人系	npc	marchant		566		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(shop_item_set_id: 14, shop_count: 5, shop_count_rand: 2,shop_special_count: 1,shop_special_count_rand: 2)											NoMessage	on_talked()	(self(), none, [open_shop()])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	アイテムの売買を行う事が出来る	NPC	##未使用							
〇	4018	マルタ・ポーロ	商人系	npc			687		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.MartaTalk")])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	ドラゴンファングZでは、今後も新ダンジョンが続々登場予定よっ。	NPC	##未使用							
〇	4019	マルタ・ポーロ	商人系	npc			687		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.MartaTgsTalk")])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	ドラゴンファングZでは、今後も新ダンジョンが続々登場予定よっ。	NPC	##未使用							
〇	4020	ルルティエ	商人系	npc	marchant		566		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(shop_item_set_id: 17, shop_count: 5, shop_count_rand: 2,shop_special_count: 2,shop_special_count_rand: 1)											NoMessage	on_talked()	(self(), none, [open_shop()])	NoMessage	on_spawned()	(self(), none, [clear_status(status_group:bad_status)])							1		○	アイテムの売買を行う事が出来る	NPC	##未使用							
〇	4021	真実の鏡	ともだち系	npc			378		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_avator_select()])										1		○	主人公の姿を変更する事が出来る	NPC	##未使用							
〇	4022	フレイ	ともだち系	npc			116		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_stage_select(1)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用							
〇	4023	アポロン＆アルテミス	ともだち系	npc			593		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_stage_select(2)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4024	名もなき竜の王	ともだち系	npc			743		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_stage_select(3)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4025	ラー＆ヴァルカン	ともだち系	npc			577		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_stage_select(4)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4026	イザナミ	ともだち系	npc			609		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [open_stage_select(5)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4027	マーリン	ともだち系	npc			781		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(6)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4028	バビロン	ともだち系	npc			753		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(7)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4029	ランプの魔神	ともだち系	npc			791		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(8)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4030	桃太郎	ともだち系	npc			725		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(9)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4031	イバラ姫	ともだち系	npc			809		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(10)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4032	エンマ大王	ともだち系	npc			733		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(11)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4033	コロポックル	ともだち系	npc			805		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(12)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4034	キキーモラ	ともだち系	npc			821		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(13)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4035	第六天魔王ノブナガ	ともだち系	npc			680		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(14)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
〇	4036	エンシェント・D	ともだち系	npc			76		5	40	1	32	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(15)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4037	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(16)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4038	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(17)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4039	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(18)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4040	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(19)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4041	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(20)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4042	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(21)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4043	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(22)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4044	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(23)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4045	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(24)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4046	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(25)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4047	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(26)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4048	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(27)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
#	4049	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])														NoMessage	on_talked()	(self(), none, [open_stage_select(28)])										1		○	１度戦ったボスとの練習バトルを行う事が出来るぞ！	NPC	##未使用	
